CCN,CODCNH,Nombre Centro,Dirección,Teléfono,Cód. Municipio,Municipio,Cód. Provincia,Provincia,Cód. CCAA,CCAA,Código Postal,CAMAS,Cód. Clase de Centro,Clase de Centro,Cód. Dep. Funcional,Dependencia Funcional,Forma parte Complejo,CODIDCOM,Nombre del Complejo,ALTA,Email,lat,lon
1620000014,200198,Hospital Aita Menni,Calle Gesalibar 15,943794411,200551,Arrasate/Mondragón,20,Guipúzcoa,16,País Vasco,20509,437,C14,Hospitales de salud mental y tratamiento de toxicomanías,22,Organizaciones No Gubernamentales,N,,,N,hospital@aita-menni.org,43.0637297,-2.5305456
1620000007,200185,Organización Sanitaria Integrada Debagoiena,"Avenida Nafarroa, Avenida/Etorbidea 16",943035300,200551,Arrasate/Mondragón,20,Guipúzcoa,16,País Vasco,20500,95,C11,Hospitales Generales,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,N,,,N,direccion.haltodeba@osakidetza.eus,43.3252473,-1.9703767
1620000013,200271,Hospital San Juan de Dios Donostia,Calle Camino San Juan de Dios 12,943460033,200697,Donostia/San Sebastián,20,Guipúzcoa,16,País Vasco,20009,81,C14,Hospitales de salud mental y tratamiento de toxicomanías,22,Organizaciones No Gubernamentales,N,,,N,ss.hospital@hsjd.es,43.3003031,-1.9772517
1620000001,200049,Mutualia Clínica Pakea,Paseo Arriola 26,902540250,200697,Donostia/San Sebastián,20,Guipúzcoa,16,País Vasco,20018,19,C12,Hospitales especializados,21,Mútuas Colaboradoras con La Seguridad Social,N,,,N,clinicapakea@mutualia.es,43.311687,-2.0136604
1620000011,200132,Fundación Onkologikoa Fundazioa,Paseo Doctor Begiristain 121,943328000,200697,Donostia/San Sebastián,20,Guipúzcoa,16,País Vasco,20014,26,C12,Hospitales especializados,20,Privados,N,,,N,kvicario@onkologikoa.org,43.2911371,-1.9738565
1620000002,200104,Policlínica Gipuzkoa,Paseo Miramón 174,943309550,200697,Donostia/San Sebastián,20,Guipúzcoa,16,País Vasco,20014,149,C11,Hospitales Generales,20,Privados,N,,,N,sonia.roussel@quironsalud.es,43.3211373,-1.9821448
1620000012,200071,Hospital Ricardo Bermingham,"Camino Los Pinos, Camino/Bidea 35",943317102,200697,Donostia/San Sebastián,20,Guipúzcoa,16,País Vasco,20018,123,C13,Hospitales de media y larga estancia,20,Privados,N,,,N,elena.fernandez@matiafundazioa.net,43.3037541,-2.0013445
1620000010,200261,Hospital Universitario Donostia,"Paseo Doctor Begiristain, Paseo/Pasealekua 109",943007060,200697,Donostia/San Sebastián,20,Guipúzcoa,16,País Vasco,20014,1034,C11,Hospitales Generales,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,N,,,N,osid.gerentzia@osakidetza.eus,43.292571,-1.9686357
1620000005,200163,Hospital Bidasoa (Osi Bidasoa),"Calle Finca Zubieta, Barrio Mendelu S/N",943007703,200369,Hondarribia,20,Guipúzcoa,16,País Vasco,20280,96,C11,Hospitales Generales,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,N,,,N,osintegradabidasoa@osakidetza.net,43.3708434,-1.8001488
1620000006,200258,Hospital de Mendaro (Osi Bajo Deba),Calle Mendarozabal S/N,943032800,209014,Mendaro,20,Guipúzcoa,16,País Vasco,20850,111,C11,Hospitales Generales,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,N,,,N,secretariadireccion.osidebabarrena@osakidetza.eus,43.2537728,-2.3884344
1620000008,200219,"Clínica Santa María de La Asunción (Inviza, S. A.)",Calle Carretera Izaskun 9,943697000,200718,Tolosa,20,Guipúzcoa,16,País Vasco,20400,120,C11,Hospitales Generales,20,Privados,N,,,N,info@clinicadelaasuncion.com,43.1355883,-2.0770678
1620000016,200230,"Sanatorio Usurbil, S. L.","Barrio Urdaiaga, Barrio/Auzoa 48",0;943361124,200739,Usurbil,20,Guipúzcoa,16,País Vasco,20170,80,C14,Hospitales de salud mental y tratamiento de toxicomanías,20,Privados,N,,,N,aolano@sanatoriodeusurbil.com,43.2690692,-2.0504286
1620000009,200245,Hospital de Zumarraga (Osi Goierri - Alto Urola),"Grupo Argixao, Grupo/Taldea S/N",943035000;943035027,200809,Zumárraga,20,Guipúzcoa,16,País Vasco,20700,118,C11,Hospitales Generales,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,N,,,N,secretaria.hospitalzumarraga@osakidetza.eus,43.0833555,-2.3135253
121001251,210137,Hospital Quironsalud Huelva,Calle Punta Umbría 8,959242100,210412,Huelva,21,Huelva,1,Andalucía,21002,56,C11,Hospitales Generales,20,Privados,N,,,N,correo@hospitalcostadelaluz.com,37.26713,-6.9538357
121000151,210084,Clínica Los Naranjos,Paseo De Los Naranjos 1,959243900,210412,Huelva,21,Huelva,1,Andalucía,21004,34,C11,Hospitales Generales,20,Privados,N,,,N,luisa.silvan@grupohla.com,37.2622914,-6.9494521
121000146,210025,Hospital Infanta Elena,Calle Dr. Pedro Naranjo Rodríguez S/N,959015132,210412,Huelva,21,Huelva,1,Andalucía,21007,304,C11,Hospitales Generales,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,N,,,N,direccion.hie.sspa@juntadeandalucia.es,37.2556955,-6.9505427
121000147,210123,Hospital Universitario Juan Ramón Jiménez,Ronda Exterior Norte S/N,959016000,210412,Huelva,21,Huelva,1,Andalucía,21005,587,C11,Hospitales Generales,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,S,210101.0,Hospital Universitario Juan Ramón Jiménez,N,dirmed.hjrj.sspa@juntadeandalucia.es,37.2798933,-6.926967
121000149,210031,Hospital Vázquez  Díaz,Carretera Sevilla-Huelva S/N,959014603,210412,Huelva,21,Huelva,1,Andalucía,21005,91,C11,Hospitales Generales,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,S,210101.0,Hospital Universitario Juan Ramón Jiménez,N,,37.2703087,-6.9124273
121001889,210148,Hospital Virgen de La Bella,"Avenida Las Rosas, S/N S/N",959180550,210448,Lepe,21,Huelva,1,Andalucía,21440,61,C11,Hospitales Generales,20,Privados,N,,,N,mmorales@jmpascual.com,37.2592007,-7.1941901
121000150,210097,Hospital de Riotinto,Avenida La Esquila 5,959025295,210499,Minas de Riotinto,21,Huelva,1,Andalucía,21660,118,C11,Hospitales Generales,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,N,,,N,secdireccion.dsa.sspa@juntadeandalucia.e,37.6931548,-6.5977852
222000003,220054,Hospital de Barbastro,Carretera Nacional 240 S/N,974249000,220481,Barbastro,22,Huesca,2,Aragón,22300,170,C11,Hospitales Generales,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,N,,,N,sectorbarbastro@salud.aragon.es,42.032503,0.1191434
222000030,220105,Centro Sanitario Bajo Cinca-Baix Cinca,Calle Hermana Andresa 2,974474545,221127,Fraga,22,Huesca,2,Aragón,22520,20,C190,Otros Centros con Internamiento,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,N,,,N,,41.5242553,0.3404791
222000006,220041,Hospital Viamed Santiago,Calle Sariñena 12,974220600,221259,Huesca,22,Huesca,2,Aragón,22004,28,C11,Hospitales Generales,20,Privados,N,,,N,bnasarre@viamedsantiago.com,42.1414637,-0.4170298
222000004,220020,Centro de Rehabilitación Psicosocial Santo Cristo de Los Milagros,"Carretera Arguis KM 2,5",974220772,221259,Huesca,22,Huesca,2,Aragón,22006,110,C14,Hospitales de salud mental y tratamiento de toxicomanías,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,N,,,N,,42.151162,-0.4140314
222000002,220015,Hospital Universitario San Jorge,Avenida Martínez de Velasco 36,974247000,221259,Huesca,22,Huesca,2,Aragón,22004,297,C11,Hospitales Generales,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,N,,,N,sectorhuesca@salud.aragon.es,42.1323976,-0.4177889
222000001,220036,Hospital Sagrado Corazón de Jesús,Paseo Lucas Mallada 22,974292000,221259,Huesca,22,Huesca,2,Aragón,22006,70,C13,Hospitales de media y larga estancia,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,N,,,N,hscjhuesca@salud.aragon.es,42.1421827,-0.4018702
222000005,220089,Hospital de Jaca Salud,Carretera Rapitan S/N,974355331,221301,Jaca,22,Huesca,2,Aragón,22700,50,C11,Hospitales Generales,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,N,,,N,,42.5792581,-0.5416564
123002675,230184,Hospital de Alta Resolución de Alcalá La Real,Avenida De Iberoamérica S/N,953599008,230026,Alcalá la Real,23,Jaén,1,Andalucía,23680,28,C11,Hospitales Generales,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,S,230119.0,Hospital Universitario de Jaén,N,gerencia@ephag.es,37.4549333,-3.9267499
123000736,230173,Hospital de Alta Resolución de Alcaudete,Camino Viejo de La Fuensanta 2,953368211,230032,Alcaudete,23,Jaén,1,Andalucía,23660,16,C11,Hospitales Generales,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,S,230119.0,Hospital Universitario de Jaén,N,gerencia@ephag.es,37.586887,-4.0808306
123000216,230145,Hospital Alto Guadalquivir,Avenida Blas Infante S/N,953021575,230050,Andújar,23,Jaén,1,Andalucía,23740,67,C11,Hospitales Generales,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,N,,,N,gerencia@ephag.es,38.0387752,-4.0430141
123003109,230206,Centro Hospitalario de Alta Resolución de Cazorla,Carretera A-319 Cazorla-Peal del Becerro S/N,953028611,230281,Cazorla,23,Jaén,1,Andalucía,23470,26,C11,Hospitales Generales,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,S,230228.0,Hospital San Juan de La Cruz,N,cesareoj.granados.sspa@juntadeandalucia.es,,
123000215,230063,Clínica Cristo Rey,Paseo La Estación 40,953250440,230503,Jaén,23,Jaén,1,Andalucía,23008,39,C11,Hospitales Generales,20,Privados,N,,,N,illanav@clinicacristorey.es,37.7756323,-3.788796
123003127,230217,Hospital Metropolitano de Jaén,Carretera Córdoba-Valencia S/N,654337950,230503,Jaén,23,Jaén,1,Andalucía,23005,30,C11,Hospitales Generales,20,Privados,N,,,S,gcobopic@gmail.com,38.0209549,-3.4200541
123003108,230195,Hospital Puerta de Andalucía,Carretera Carretera Bailen-Motril S/N,953008000,230503,Jaén,23,Jaén,1,Andalucía,23009,79,C11,Hospitales Generales,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,S,230119.0,Hospital Universitario de Jaén,N,mcarmen.merino.sspa@juntadeandalucia.es,,
123000211,230026,Hospital Doctor  Sagaz,Carretera Del Neveral S/N,953008001,230503,Jaén,23,Jaén,1,Andalucía,23004,54,C11,Hospitales Generales,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,S,230119.0,Hospital Universitario de Jaén,N,,37.762979,-3.7955373
123000212,230151,Hospital Materno-Infantil del H.U. de Jaén,Avenida Del Ejercito Español 10,953008000,230503,Jaén,23,Jaén,1,Andalucía,23007,122,C12,Hospitales especializados,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,S,230119.0,Hospital Universitario de Jaén,N,,37.7747997,-3.791113
123000210,230047,Hospital Neurotraumatológico del H.U. de Jaén,Carretera Bailen Motril S/N,953008000,230503,Jaén,23,Jaén,1,Andalucía,23007,186,C11,Hospitales Generales,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,S,230119.0,Hospital Universitario de Jaén,N,,37.795841,-3.7794761
123000208,230011,Hospital Universitario de Jaén,Avenida Ejercito Español 10,953008010,230503,Jaén,23,Jaén,1,Andalucía,23007,805,C11,Hospitales Generales,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,S,230119.0,Hospital Universitario de Jaén,N,,37.7747997,-3.791113
123000213,230079,Hospital  San Agustín,Avenida San Cristóbal S/N,953024200,230559,Linares,23,Jaén,1,Andalucía,23700,234,C11,Hospitales Generales,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,N,,,N,,38.089657,-3.6435892
123000703,230162,Hospital de Alta Resolución Sierra de Segura,"Carretera Puente Genave - La Puerta de Segura, Km. 0,300 S/N",953499012,230716,Puente de Génave,23,Jaén,1,Andalucía,23350,24,C11,Hospitales Generales,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,S,230228.0,Hospital San Juan de La Cruz,N,hsierra.segura.aqsnja.sspa@juntadeandalu,38.36306,-2.790441
123000214,230098,Hospital San Juan de La Cruz,Carretera De Linares S/N,953028200,230927,Úbeda,23,Jaén,1,Andalucía,23400,225,C11,Hospitales Generales,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,S,230228.0,Hospital San Juan de La Cruz,N,,38.0192276,-3.385223
724001718,240055,Regla Hm Hospitales,Calle Cardenal Landázuri 2,987236900,240896,León,24,León,7,Castilla y León,24003,130,C11,Hospitales Generales,22,Organizaciones No Gubernamentales,N,,,N,jsaz@hmhospitales.com,42.600446,-5.5671017
724001714,240074,Hospital Hm San Francisco,Calle Marqueses de San Isidro 11,987202111,240896,León,24,León,7,Castilla y León,24004,75,C11,Hospitales Generales,20,Privados,N,,,N,jsaz@hmhospitales.com,42.5898928,-5.5722708
724001719,240021,Hospital Monte San Isidro (Complejo Asistencial Universitario de León),Carretera De Asturias S/N S/N,987227250,240896,León,24,León,7,Castilla y León,24008,130,C13,Hospitales de media y larga estancia,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,S,240191.0,Complejo Asistencial Universitario de León,N,gerente.hleo@saludcastillayleon.es,42.6393236,-5.5940199
724001712,240016,Hospital de León (Complejo Asistencial Universitario de León),Calle Altos de Nava S/N S/N,987237400,240896,León,24,León,7,Castilla y León,24080,789,C11,Hospitales Generales,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,S,240191.0,Complejo Asistencial Universitario de León,N,gerente.hleo@saludcastillayleon.es,42.6193499,-5.5728854
724001722,240093,Hospital Santa Isabel (Complejo Asistencial Universitario de León),"Avenida De Madrid, 118",987203000,240896,León,24,León,7,Castilla y León,24080,117,C14,Hospitales de salud mental y tratamiento de toxicomanías,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,S,240191.0,Complejo Asistencial Universitario de León,N,gerente.hleo@saludcastillayleon.es,42.5766021,-5.5436
724001716,240140,Hospital de La Reina,Calle Hospital 28,987409109,241152,Ponferrada,24,León,7,Castilla y León,24401,72,C11,Hospitales Generales,22,Organizaciones No Gubernamentales,N,,,N,info@hospitaldelareina.com,42.5413787,-6.5935554
724001715,240212,Clínica Ponferrada Recoletas,Camino De Santiago 101,987423732,241152,Ponferrada,24,León,7,Castilla y León,24404,46,C11,Hospitales Generales,20,Privados,N,,,N,admision.hrponf@gruporecoletas.com,42.5657808,-6.6388009
724001713,240135,Hospital El Bierzo,Calle Médicos Sin Fronteras 7,987455200,241152,Ponferrada,24,León,7,Castilla y León,24404,413,C11,Hospitales Generales,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,N,,,N,gerente.hbrz@saludcastillayleon.es,42.5723366,-6.643435
724001717,240188,Hospital San Juan de Dios León,Avenida San Ignacio de Loyola 73,987232500,241422,San Andrés del Rabanedo,24,León,7,Castilla y León,24010,297,C11,Hospitales Generales,22,Organizaciones No Gubernamentales,N,,,N,hospitalleon@sjd.es,42.6075042,-5.5945113
724001721,240220,Hospital Valle de Laciana,Avenida De Asturias S/N S/N,987481057,242029,Villablino,24,León,7,Castilla y León,24100,15,C13,Hospitales de media y larga estancia,4,Otros Centros o Establecimientos Públicos de Dependencia Autonómica,N,,,N,araceli.frances@ute-orthem.provire.es,42.9411855,-6.3257747
925000587,250210,Sant Joan de Deu Terres de Lleida,Carretera N-240 .,973740010,250194,Almacelles,25,Lleida,9,Cataluña,25100,14,C14,Hospitales de salud mental y tratamiento de toxicomanías,20,Privados,N,,,N,almacelles@sjd-lleida.org,41.6032207,0.73087749
925000583,250175,Residencia Terraferma,Calle Partida del Graó S/N,973737455,250236,Alpicat,25,Lleida,9,Cataluña,25110,137,C13,Hospitales de media y larga estancia,20,Privados,N,,,N,,41.6730626,0.5299625
925000582,250169,Hestia Balaguer.,Calle Gregori Gallego 22-28,973450304,250404,Balaguer,25,Lleida,9,Cataluña,25600,120,C13,Hospitales de media y larga estancia,20,Privados,N,,,N,hospitaljaumeurgell@jaumeurgell.org,41.7895619,0.8200007
925000571,250077,Clinica Psiquiátrica Bellavista,Avenida Rovira Roure 116,973231698,251207,Lleida,25,Lleida,9,Cataluña,25198,75,C14,Hospitales de salud mental y tratamiento de toxicomanías,20,Privados,N,,,N,clinicabellavista@clinicabellavista.com,41.6271261,0.6081316
925000574,250045,Vithas Hospital Montserrat,Calle Bisbe Torres 13,973266300,251207,Lleida,25,Lleida,9,Cataluña,25002,47,C11,Hospitales Generales,20,Privados,N,,,N,egean@vithas.es,41.6128582,0.620631
925000575,250058,"Clinica Perpetuo Socorro de Lérida, Grupo Hla, Slu",Calle Bisbe Messeguer 3,973266100,251207,Lleida,25,Lleida,9,Cataluña,25003,58,C11,Hospitales Generales,20,Privados,N,,,N,ipaules@asisa.es,41.6142577,0.6188621
925000909,250232,Hospital Sant Joan de Deu Lleida,Avenida Canadenca S/N,973740010,251207,Lleida,25,Lleida,9,Cataluña,25001,130,C14,Hospitales de salud mental y tratamiento de toxicomanías,20,Privados,N,,,N,almacelles@sjd-lleida.org,41.6004587,0.63538
925000586,250209,Hospital Jaume Nadal Meroles,Calle Acadèmia 41,973289333,251207,Lleida,25,Lleida,9,Cataluña,25002,126,C13,Hospitales de media y larga estancia,20,Privados,N,,,N,direccion.jnadal@sarquavitae.es,41.6100453,0.6173761
925000577,250061,Clinica Mi Nova Aliança,Avenida Enric Prat de La Riba 79-81,973232943,251207,Lleida,25,Lleida,9,Cataluña,25004,123,C11,Hospitales Generales,20,Privados,N,,,N,gerencia@clinicalleida.com,41.6222262,0.6264311
925001345,250243,Avantmedic,Calle Alfred Pereña 10,973728292,251207,Lleida,25,Lleida,9,Cataluña,25008,19,C190,Otros Centros con Internamiento,20,Privados,N,,,N,,,
925000576,250024,Hospital Santa Maria,Avenida Alcalde Rovira Roure 44,973727222,251207,Lleida,25,Lleida,9,Cataluña,25198,251,C11,Hospitales Generales,8,Otras Entidades u o rganismos Públicos,N,,,N,gerencia@gss.cat,41.6228828,0.6166786
925000572,250019,Hospital Universitari Arnau de Vilanova de Lleida.,Avenida Alcalde Rovira Roure 80,973248100,251207,Lleida,25,Lleida,9,Cataluña,25198,463,C11,Hospitales Generales,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,N,,,N,arnau@arnau.scs.es,41.6269723,0.6129757
925000584,250181,"Castell D'Oliana Residencial,S.L",Carretera De Lleida A Puigcerdà .,973463030,251497,Oliana,25,Lleida,9,Cataluña,25790,20,C14,Hospitales de salud mental y tratamiento de toxicomanías,20,Privados,N,,,N,ccoello@caseresidencial.es,42.0669699,1.3143906
925000578,250117,Fundacio Sant Hospital.,Paseo Joan Brudieu 8,973350050,252038,"Seu d'Urgell, La",25,Lleida,9,Cataluña,25700,88,C11,Hospitales Generales,20,Privados,N,,,N,hospital@fsh.cat,42.3549076,1.4609172
925000581,250138,"Centre Sanitari del Solsones, Fpc","Plaza Antoni Guitart, 1",973481172,252075,Solsona,25,Lleida,9,Cataluña,25280,32,C13,Hospitales de media y larga estancia,8,Otras Entidades u o rganismos Públicos,N,,,N,info@cssolsones.com,41.9963797,1.5157231
925000579,250143,Hospital Comarcal del Pallars,Avenida Pau Casals 5,973652255,252347,Tremp,25,Lleida,9,Cataluña,25620,63,C11,Hospitales Generales,8,Otras Entidades u o rganismos Públicos,N,,,N,hcp@hospitalpallars.com,42.1649709,0.8974394
925000580,250156,Espitau Val D'Aran,"Calle Espitau, 8",973640004,252430,Vielha e Mijaran,25,Lleida,9,Cataluña,25530,40,C11,Hospitales Generales,20,Privados,N,,,N,xavig@aransalut.com,42.7020167,0.7976895
1726000699,260110,Centro Asistencial Albelda de Iregua,Carretera De Soria KM. 8,941279220,260051,Albelda de Iregua,26,La Rioja,17,La Rioja,26120,140,C14,Hospitales de salud mental y tratamiento de toxicomanías,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,N,,,N,,42.35802,-2.47329
1726000825,260132,Centro Sociosanitario de Convalecencia Nuestra Señora Virgen del Carmen,Calle Severo Ochoa S/N,941010000,260368,Calahorra,26,La Rioja,17,La Rioja,26500,75,C13,Hospitales de media y larga estancia,4,Otros Centros o Establecimientos Públicos de Dependencia Autonómica,N,,,N,rdc@viamedvirgendelcarmen.com,42.3130624,-1.9795601
